year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,KARNATAKA,BALLARI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,128,795
2015-16,KARNATAKA,BALLARI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,54,1328
2015-16,KARNATAKA,BALLARI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,758,2808
2015-16,KARNATAKA,BELAGAVI,SCHEDULED CASTE,TOTAL,MARGINAL,25039,10666,1,0,25040,10666
2015-16,KARNATAKA,BELAGAVI,SCHEDULED CASTE,TOTAL,SMALL,9003,12665,1,1,9004,12667
2015-16,KARNATAKA,BELAGAVI,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,3887,10234,1,3,3888,10237
2015-16,KARNATAKA,BELAGAVI,SCHEDULED CASTE,TOTAL,MEDIUM,1096,6155,3,14,1099,6169
2015-16,KARNATAKA,BELAGAVI,SCHEDULED CASTE,TOTAL,LARGE,100,1398,0,0,100,1398
2015-16,KARNATAKA,BELAGAVI,SCHEDULED CASTE,TOTAL,ALL CLASSES,39125,41118,6,19,39131,41137
2015-16,KARNATAKA,BELAGAVI,SCHEDULED TRIBES,TOTAL,MARGINAL,11045,5414,2,1,11047,5415
2015-16,KARNATAKA,BELAGAVI,SCHEDULED TRIBES,TOTAL,SMALL,6261,8893,0,0,6261,8893
2015-16,KARNATAKA,BELAGAVI,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,3311,8912,3,9,3314,8921
2015-16,KARNATAKA,BELAGAVI,SCHEDULED TRIBES,TOTAL,MEDIUM,1123,6371,1,4,1124,6375
2015-16,KARNATAKA,BELAGAVI,SCHEDULED TRIBES,TOTAL,LARGE,111,1574,0,0,111,1574
2015-16,KARNATAKA,BELAGAVI,SCHEDULED TRIBES,TOTAL,ALL CLASSES,21851,31164,6,15,21857,31179
2015-16,KARNATAKA,BELAGAVI,OTHERS,TOTAL,MARGINAL,257540,124859,5,3,257545,124862
2015-16,KARNATAKA,BELAGAVI,OTHERS,TOTAL,SMALL,154739,220929,2,3,154741,220932
2015-16,KARNATAKA,BELAGAVI,OTHERS,TOTAL,SEMIMEDIUM,96129,261228,5,16,96134,261244
2015-16,KARNATAKA,BELAGAVI,OTHERS,TOTAL,MEDIUM,42237,240535,24,150,42261,240685
2015-16,KARNATAKA,BELAGAVI,OTHERS,TOTAL,LARGE,4687,70942,6,73,4693,71015
2015-16,KARNATAKA,BELAGAVI,OTHERS,TOTAL,ALL CLASSES,555332,918492,42,246,555374,918738
2015-16,KARNATAKA,BELAGAVI,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,1350,521
2015-16,KARNATAKA,BELAGAVI,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,547,798
2015-16,KARNATAKA,BELAGAVI,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,503,1396
2015-16,KARNATAKA,BELAGAVI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,507,3035
2015-16,KARNATAKA,BELAGAVI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,292,13240
2015-16,KARNATAKA,BELAGAVI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,3199,18989
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED CASTE,TOTAL,MARGINAL,15482,6343,0,0,15482,6343
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED CASTE,TOTAL,SMALL,2748,3725,0,0,2748,3725
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED CASTE,TOTAL,SEMIMEDIUM,652,1692,0,0,652,1692
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED CASTE,TOTAL,MEDIUM,91,474,0,0,91,474
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED CASTE,TOTAL,LARGE,8,91,0,0,8,91
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED CASTE,TOTAL,ALL CLASSES,18981,12325,0,0,18981,12325
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED TRIBES,TOTAL,MARGINAL,4991,2088,0,0,4991,2088
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED TRIBES,TOTAL,SMALL,1214,1644,0,0,1214,1644
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,362,953,0,0,362,953
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED TRIBES,TOTAL,MEDIUM,116,629,0,0,116,629
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED TRIBES,TOTAL,LARGE,2,25,0,0,2,25
2015-16,KARNATAKA,BENGALURU (R ),SCHEDULED TRIBES,TOTAL,ALL CLASSES,6685,5339,0,0,6685,5339
