year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,ANDHRA PRADESH,EAST GODAVARI,OTHERS,TOTAL,SEMIMEDIUM,24737,65516,5,15,24742,65531
2015-16,ANDHRA PRADESH,EAST GODAVARI,OTHERS,TOTAL,MEDIUM,5961,31990,8,46,5969,32036
2015-16,ANDHRA PRADESH,EAST GODAVARI,OTHERS,TOTAL,LARGE,413,6446,0,0,413,6446
2015-16,ANDHRA PRADESH,EAST GODAVARI,OTHERS,TOTAL,ALL CLASSES,644348,387085,105,113,644453,387198
2015-16,ANDHRA PRADESH,EAST GODAVARI,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,246,100
2015-16,ANDHRA PRADESH,EAST GODAVARI,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,66,97
2015-16,ANDHRA PRADESH,EAST GODAVARI,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,184,527
2015-16,ANDHRA PRADESH,EAST GODAVARI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,180,1149
2015-16,ANDHRA PRADESH,EAST GODAVARI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,111,5424
2015-16,ANDHRA PRADESH,EAST GODAVARI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,787,7297
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED CASTE,TOTAL,MARGINAL,47015,16651,13,3,47028,16653
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED CASTE,TOTAL,SMALL,4714,6437,0,0,4714,6437
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,1178,3096,1,3,1179,3098
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED CASTE,TOTAL,MEDIUM,351,1678,0,0,351,1678
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED CASTE,TOTAL,LARGE,2,20,1,11,3,31
