year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,SCHEDULED TRIBES,TOTAL,SMALL,7243,9599,3083,4559,10326,14157
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,3734,9640,2556,7000,6290,16640
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,SCHEDULED TRIBES,TOTAL,MEDIUM,2109,10800,1614,8868,3723,19667
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,SCHEDULED TRIBES,TOTAL,LARGE,168,2304,175,2507,343,4811
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,SCHEDULED TRIBES,TOTAL,ALL CLASSES,49179,45697,13568,25327,62747,71024
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,OTHERS,TOTAL,MARGINAL,34015,12206,6334,2274,40349,14480
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,OTHERS,TOTAL,SMALL,5327,6363,3036,4372,8363,10736
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,OTHERS,TOTAL,SEMIMEDIUM,3589,8911,2058,5283,5647,14193
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,OTHERS,TOTAL,MEDIUM,1741,9332,1255,6606,2996,15937
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,OTHERS,TOTAL,LARGE,156,2097,175,2801,331,4898
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,OTHERS,TOTAL,ALL CLASSES,44828,38908,12858,21335,57686,60243
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,138,93
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,132,249
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,233,647
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,181,877
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,0,0
2015-16,JHARKHAND,SARAIKELA KHARSAWAN,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,684,1866
2015-16,JHARKHAND,SIMDEGA,SCHEDULED CASTE,TOTAL,MARGINAL,4259,1559,1227,427,5486,1986
2015-16,JHARKHAND,SIMDEGA,SCHEDULED CASTE,TOTAL,SMALL,811,1008,198,285,1009,1293
2015-16,JHARKHAND,SIMDEGA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,597,1645,336,963,933,2608
2015-16,JHARKHAND,SIMDEGA,SCHEDULED CASTE,TOTAL,MEDIUM,341,2015,237,1451,578,3466
2015-16,JHARKHAND,SIMDEGA,SCHEDULED CASTE,TOTAL,LARGE,44,761,43,873,87,1634
