year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,UTTAR PRADESH,ALLAHABAD,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,16,91
2015-16,UTTAR PRADESH,ALLAHABAD,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,5,101
2015-16,UTTAR PRADESH,ALLAHABAD,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,310,454
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED CASTE,TOTAL,MARGINAL,50460,11906,11644,3235,62104,15141
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED CASTE,TOTAL,SMALL,891,1145,249,322,1140,1468
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,55,150,26,64,81,215
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,2,9,2,9
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,51406,13202,11921,3630,63327,16832
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,OTHERS,TOTAL,MARGINAL,186474,88167,58427,21838,244901,110006
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,OTHERS,TOTAL,SMALL,16801,19232,7833,10365,24634,29598
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,OTHERS,TOTAL,SEMIMEDIUM,4936,13344,2105,5576,7041,18920
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,OTHERS,TOTAL,MEDIUM,610,3248,397,2149,1007,5397
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,OTHERS,TOTAL,LARGE,15,176,8,94,23,270
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,OTHERS,TOTAL,ALL CLASSES,208836,124168,68770,40022,277606,164190
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,36,12
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,13,19
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,9,26
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,3,16
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,61,73
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED CASTE,TOTAL,MARGINAL,23257,7754,13055,5106,36312,12860
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED CASTE,TOTAL,SMALL,1828,2428,2005,2764,3833,5192
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,280,719,552,1468,832,2186
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED CASTE,TOTAL,MEDIUM,34,165,80,437,114,602
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED CASTE,TOTAL,LARGE,1,11,3,34,4,45
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED CASTE,TOTAL,ALL CLASSES,25400,11076,15695,9808,41095,20885
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AURAIYA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AURAIYA,OTHERS,TOTAL,MARGINAL,65715,23390,58636,24176,124351,47566
2015-16,UTTAR PRADESH,AURAIYA,OTHERS,TOTAL,SMALL,9608,13047,14999,20675,24607,33722
2015-16,UTTAR PRADESH,AURAIYA,OTHERS,TOTAL,SEMIMEDIUM,3583,9744,6920,18659,10503,28402
2015-16,UTTAR PRADESH,AURAIYA,OTHERS,TOTAL,MEDIUM,751,3966,2054,11084,2805,15050
2015-16,UTTAR PRADESH,AURAIYA,OTHERS,TOTAL,LARGE,13,164,107,1359,120,1522
2015-16,UTTAR PRADESH,AURAIYA,OTHERS,TOTAL,ALL CLASSES,79670,50311,82716,75952,162386,126263
2015-16,UTTAR PRADESH,AURAIYA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,272,109
2015-16,UTTAR PRADESH,AURAIYA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,91,128
2015-16,UTTAR PRADESH,AURAIYA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,55,147
2015-16,UTTAR PRADESH,AURAIYA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,21,127
2015-16,UTTAR PRADESH,AURAIYA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,2,22
2015-16,UTTAR PRADESH,AURAIYA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,441,533
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED CASTE,TOTAL,MARGINAL,118733,32296,8237,2652,126970,34948
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED CASTE,TOTAL,SMALL,2848,3699,542,732,3390,4430
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,370,926,95,242,465,1168
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED CASTE,TOTAL,MEDIUM,9,46,1,7,10,53
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
