year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,HARYANA,FARIDABAD,SCHEDULED CASTE,TOTAL,SMALL,0,0,3,4,3,4
2015-16,HARYANA,FARIDABAD,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,1,4,5,15,6,18
2015-16,HARYANA,FARIDABAD,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,2,10,2,10
2015-16,HARYANA,FARIDABAD,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,FARIDABAD,SCHEDULED CASTE,TOTAL,ALL CLASSES,14,9,19,34,33,43
2015-16,HARYANA,FARIDABAD,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,FARIDABAD,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,FARIDABAD,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,FARIDABAD,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,FARIDABAD,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,FARIDABAD,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,FARIDABAD,OTHERS,TOTAL,MARGINAL,8438,4466,8538,4305,16976,8771
2015-16,HARYANA,FARIDABAD,OTHERS,TOTAL,SMALL,1447,2035,3280,4933,4727,6968
2015-16,HARYANA,FARIDABAD,OTHERS,TOTAL,SEMIMEDIUM,899,2299,2546,7636,3445,9934
2015-16,HARYANA,FARIDABAD,OTHERS,TOTAL,MEDIUM,222,1222,1505,8903,1727,10125
2015-16,HARYANA,FARIDABAD,OTHERS,TOTAL,LARGE,9,115,276,4476,285,4589
2015-16,HARYANA,FARIDABAD,OTHERS,TOTAL,ALL CLASSES,11015,10136,16145,30252,27160,40388
2015-16,HARYANA,FARIDABAD,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,208,98
2015-16,HARYANA,FARIDABAD,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,86,125
2015-16,HARYANA,FARIDABAD,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,91,257
2015-16,HARYANA,FARIDABAD,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,63,406
2015-16,HARYANA,FARIDABAD,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,66,2103
2015-16,HARYANA,FARIDABAD,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,514,2988
2015-16,HARYANA,FATEHABAD,SCHEDULED CASTE,TOTAL,MARGINAL,1327,629,885,460,2212,1089
