year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,RAJASTHAN,ALWAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,67,398
2015-16,RAJASTHAN,ALWAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,28,635
2015-16,RAJASTHAN,ALWAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,408,1501
2015-16,RAJASTHAN,BANSWARA,SCHEDULED CASTE,TOTAL,MARGINAL,7945,2447,1479,610,9424,3056
2015-16,RAJASTHAN,BANSWARA,SCHEDULED CASTE,TOTAL,SMALL,593,804,349,498,942,1302
2015-16,RAJASTHAN,BANSWARA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,160,409,116,310,276,719
2015-16,RAJASTHAN,BANSWARA,SCHEDULED CASTE,TOTAL,MEDIUM,19,92,21,117,40,209
2015-16,RAJASTHAN,BANSWARA,SCHEDULED CASTE,TOTAL,LARGE,0,0,2,25,2,25
2015-16,RAJASTHAN,BANSWARA,SCHEDULED CASTE,TOTAL,ALL CLASSES,8717,3751,1967,1559,10684,5310
2015-16,RAJASTHAN,BANSWARA,SCHEDULED TRIBES,TOTAL,MARGINAL,120604,48012,20463,9303,141067,57314
2015-16,RAJASTHAN,BANSWARA,SCHEDULED TRIBES,TOTAL,SMALL,24206,33520,9747,13959,33953,47478
2015-16,RAJASTHAN,BANSWARA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,9102,24187,8364,23337,17466,47524
2015-16,RAJASTHAN,BANSWARA,SCHEDULED TRIBES,TOTAL,MEDIUM,1530,7887,4391,25113,5921,33000
2015-16,RAJASTHAN,BANSWARA,SCHEDULED TRIBES,TOTAL,LARGE,33,436,436,5712,469,6148
2015-16,RAJASTHAN,BANSWARA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,155475,114043,43401,77423,198876,191466
2015-16,RAJASTHAN,BANSWARA,OTHERS,TOTAL,MARGINAL,37461,13183,5496,2122,42957,15305
2015-16,RAJASTHAN,BANSWARA,OTHERS,TOTAL,SMALL,6182,8526,1805,2544,7987,11070
2015-16,RAJASTHAN,BANSWARA,OTHERS,TOTAL,SEMIMEDIUM,2831,7630,1213,3358,4044,10987
2015-16,RAJASTHAN,BANSWARA,OTHERS,TOTAL,MEDIUM,684,3652,409,2263,1093,5915
2015-16,RAJASTHAN,BANSWARA,OTHERS,TOTAL,LARGE,33,482,33,504,66,986
2015-16,RAJASTHAN,BANSWARA,OTHERS,TOTAL,ALL CLASSES,47191,33474,8956,10790,56147,44264
2015-16,RAJASTHAN,BANSWARA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,144,49
2015-16,RAJASTHAN,BANSWARA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,32,45
2015-16,RAJASTHAN,BANSWARA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,33,87
2015-16,RAJASTHAN,BANSWARA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,11,59
2015-16,RAJASTHAN,BANSWARA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,12,348
2015-16,RAJASTHAN,BANSWARA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,232,588
2015-16,RAJASTHAN,BARAN,SCHEDULED CASTE,TOTAL,MARGINAL,12400,6519,336,170,12736,6689
2015-16,RAJASTHAN,BARAN,SCHEDULED CASTE,TOTAL,SMALL,8007,11435,204,294,8211,11728
2015-16,RAJASTHAN,BARAN,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,4978,13480,177,484,5155,13964
2015-16,RAJASTHAN,BARAN,SCHEDULED CASTE,TOTAL,MEDIUM,1373,7560,62,369,1435,7929
2015-16,RAJASTHAN,BARAN,SCHEDULED CASTE,TOTAL,LARGE,61,747,7,90,68,837
2015-16,RAJASTHAN,BARAN,SCHEDULED CASTE,TOTAL,ALL CLASSES,26819,39740,786,1407,27605,41147
2015-16,RAJASTHAN,BARAN,SCHEDULED TRIBES,TOTAL,MARGINAL,18480,9997,251,132,18731,10129
2015-16,RAJASTHAN,BARAN,SCHEDULED TRIBES,TOTAL,SMALL,12061,17482,197,288,12258,17770
2015-16,RAJASTHAN,BARAN,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,9855,27282,275,776,10130,28058
2015-16,RAJASTHAN,BARAN,SCHEDULED TRIBES,TOTAL,MEDIUM,4289,24473,184,1159,4473,25632
2015-16,RAJASTHAN,BARAN,SCHEDULED TRIBES,TOTAL,LARGE,422,5529,49,665,471,6194
2015-16,RAJASTHAN,BARAN,SCHEDULED TRIBES,TOTAL,ALL CLASSES,45107,84764,956,3020,46063,87784
2015-16,RAJASTHAN,BARAN,OTHERS,TOTAL,MARGINAL,37456,19255,948,421,38404,19676
2015-16,RAJASTHAN,BARAN,OTHERS,TOTAL,SMALL,25627,37161,655,932,26282,38092
2015-16,RAJASTHAN,BARAN,OTHERS,TOTAL,SEMIMEDIUM,21773,60923,681,1896,22454,62819
2015-16,RAJASTHAN,BARAN,OTHERS,TOTAL,MEDIUM,11412,65748,406,2450,11818,68198
2015-16,RAJASTHAN,BARAN,OTHERS,TOTAL,LARGE,1181,15739,62,861,1243,16600
2015-16,RAJASTHAN,BARAN,OTHERS,TOTAL,ALL CLASSES,97449,198824,2752,6560,100201,205384
2015-16,RAJASTHAN,BARAN,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,157,95
2015-16,RAJASTHAN,BARAN,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,167,252
2015-16,RAJASTHAN,BARAN,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,180,527
2015-16,RAJASTHAN,BARAN,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,182,1129
2015-16,RAJASTHAN,BARAN,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,60,1142
2015-16,RAJASTHAN,BARAN,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,746,3144
2015-16,RAJASTHAN,BARMER,SCHEDULED CASTE,TOTAL,MARGINAL,5858,3527,274,151,6132,3677
2015-16,RAJASTHAN,BARMER,SCHEDULED CASTE,TOTAL,SMALL,7910,11601,580,891,8490,12492
2015-16,RAJASTHAN,BARMER,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,10096,29062,1293,3882,11389,32943
2015-16,RAJASTHAN,BARMER,SCHEDULED CASTE,TOTAL,MEDIUM,10343,64187,2891,19611,13234,83799
2015-16,RAJASTHAN,BARMER,SCHEDULED CASTE,TOTAL,LARGE,2906,42387,2697,51192,5603,93579
2015-16,RAJASTHAN,BARMER,SCHEDULED CASTE,TOTAL,ALL CLASSES,37113,150763,7735,75728,44848,226491
2015-16,RAJASTHAN,BARMER,SCHEDULED TRIBES,TOTAL,MARGINAL,2401,1459,169,98,2570,1557
2015-16,RAJASTHAN,BARMER,SCHEDULED TRIBES,TOTAL,SMALL,2895,4253,290,431,3185,4684
2015-16,RAJASTHAN,BARMER,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,3734,10765,550,1649,4284,12414
2015-16,RAJASTHAN,BARMER,SCHEDULED TRIBES,TOTAL,MEDIUM,3704,22690,1158,7765,4862,30456
2015-16,RAJASTHAN,BARMER,SCHEDULED TRIBES,TOTAL,LARGE,1095,17486,1259,28140,2354,45626
2015-16,RAJASTHAN,BARMER,SCHEDULED TRIBES,TOTAL,ALL CLASSES,13829,56653,3426,38083,17255,94735
2015-16,RAJASTHAN,BARMER,OTHERS,TOTAL,MARGINAL,24466,14740,1943,989,26409,15728
2015-16,RAJASTHAN,BARMER,OTHERS,TOTAL,SMALL,36529,54728,3120,4762,39649,59490
2015-16,RAJASTHAN,BARMER,OTHERS,TOTAL,SEMIMEDIUM,59818,174620,6631,19952,66449,194572
2015-16,RAJASTHAN,BARMER,OTHERS,TOTAL,MEDIUM,75711,477061,16133,109158,91844,586218
2015-16,RAJASTHAN,BARMER,OTHERS,TOTAL,LARGE,32464,532913,21187,477826,53651,1010739
2015-16,RAJASTHAN,BARMER,OTHERS,TOTAL,ALL CLASSES,228988,1254060,49014,612687,278002,1866747
2015-16,RAJASTHAN,BARMER,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,3,2
2015-16,RAJASTHAN,BARMER,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,5,8
2015-16,RAJASTHAN,BARMER,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,15,42
2015-16,RAJASTHAN,BARMER,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,39,262
2015-16,RAJASTHAN,BARMER,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,56,1918
2015-16,RAJASTHAN,BARMER,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,118,2231
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED CASTE,TOTAL,MARGINAL,30350,14203,2378,1269,32728,15472
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED CASTE,TOTAL,SMALL,7728,10639,1303,1890,9031,12529
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,2501,6676,865,2412,3366,9087
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED CASTE,TOTAL,MEDIUM,393,1999,289,1520,682,3519
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED CASTE,TOTAL,LARGE,11,150,23,377,34,528
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED CASTE,TOTAL,ALL CLASSES,40983,33666,4858,7468,45841,41134
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED TRIBES,TOTAL,MARGINAL,5137,2522,414,202,5551,2725
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED TRIBES,TOTAL,SMALL,2001,2851,192,276,2193,3127
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,1261,3468,181,513,1442,3981
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED TRIBES,TOTAL,MEDIUM,492,2749,136,794,628,3542
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED TRIBES,TOTAL,LARGE,39,512,11,133,50,645
2015-16,RAJASTHAN,BHARATPUR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,8930,12101,934,1919,9864,14020
2015-16,RAJASTHAN,BHARATPUR,OTHERS,TOTAL,MARGINAL,126789,61856,10580,5068,137369,66925
