year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,GUJARAT,AMRELI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,189,3755
2015-16,GUJARAT,ANAND,SCHEDULED CASTE,TOTAL,MARGINAL,1488,651,1965,925,3453,1577
2015-16,GUJARAT,ANAND,SCHEDULED CASTE,TOTAL,SMALL,416,572,665,935,1081,1507
2015-16,GUJARAT,ANAND,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,176,487,305,834,481,1321
2015-16,GUJARAT,ANAND,SCHEDULED CASTE,TOTAL,MEDIUM,63,354,107,577,170,932
2015-16,GUJARAT,ANAND,SCHEDULED CASTE,TOTAL,LARGE,3,35,2,30,5,65
2015-16,GUJARAT,ANAND,SCHEDULED CASTE,TOTAL,ALL CLASSES,2146,2098,3044,3303,5190,5401
2015-16,GUJARAT,ANAND,SCHEDULED TRIBES,TOTAL,MARGINAL,179,79,246,117,425,196
2015-16,GUJARAT,ANAND,SCHEDULED TRIBES,TOTAL,SMALL,43,58,87,123,130,181
2015-16,GUJARAT,ANAND,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,31,87,38,107,69,193
2015-16,GUJARAT,ANAND,SCHEDULED TRIBES,TOTAL,MEDIUM,18,114,25,154,43,268
2015-16,GUJARAT,ANAND,SCHEDULED TRIBES,TOTAL,LARGE,4,47,1,14,5,61
2015-16,GUJARAT,ANAND,SCHEDULED TRIBES,TOTAL,ALL CLASSES,275,384,397,515,672,899
2015-16,GUJARAT,ANAND,OTHERS,TOTAL,MARGINAL,64190,27573,89528,39651,153718,67224
2015-16,GUJARAT,ANAND,OTHERS,TOTAL,SMALL,16520,22919,26113,36373,42633,59292
2015-16,GUJARAT,ANAND,OTHERS,TOTAL,SEMIMEDIUM,6896,18637,11034,29712,17930,48350
2015-16,GUJARAT,ANAND,OTHERS,TOTAL,MEDIUM,1977,11058,2755,15002,4732,26059
2015-16,GUJARAT,ANAND,OTHERS,TOTAL,LARGE,140,1797,163,2205,303,4002
2015-16,GUJARAT,ANAND,OTHERS,TOTAL,ALL CLASSES,89723,81984,129593,122943,219316,204927
2015-16,GUJARAT,ANAND,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,15,6
2015-16,GUJARAT,ANAND,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,7,11
2015-16,GUJARAT,ANAND,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,8,22
2015-16,GUJARAT,ANAND,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,6,44
2015-16,GUJARAT,ANAND,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,26,2125
2015-16,GUJARAT,ANAND,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,62,2209
2015-16,GUJARAT,ARVALLI,SCHEDULED CASTE,TOTAL,MARGINAL,706,319,1888,912,2594,1231
2015-16,GUJARAT,ARVALLI,SCHEDULED CASTE,TOTAL,SMALL,359,500,1154,1667,1513,2167
2015-16,GUJARAT,ARVALLI,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,123,333,750,2054,873,2388
2015-16,GUJARAT,ARVALLI,SCHEDULED CASTE,TOTAL,MEDIUM,30,164,294,1613,324,1777
2015-16,GUJARAT,ARVALLI,SCHEDULED CASTE,TOTAL,LARGE,2,67,14,236,16,302
2015-16,GUJARAT,ARVALLI,SCHEDULED CASTE,TOTAL,ALL CLASSES,1220,1384,4100,6482,5320,7866
2015-16,GUJARAT,ARVALLI,SCHEDULED TRIBES,TOTAL,MARGINAL,1945,1108,3270,1886,5215,2993
2015-16,GUJARAT,ARVALLI,SCHEDULED TRIBES,TOTAL,SMALL,1750,2498,3923,5774,5673,8272
2015-16,GUJARAT,ARVALLI,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,689,1838,3091,8513,3780,10350
2015-16,GUJARAT,ARVALLI,SCHEDULED TRIBES,TOTAL,MEDIUM,122,634,932,4949,1054,5582
2015-16,GUJARAT,ARVALLI,SCHEDULED TRIBES,TOTAL,LARGE,10,213,32,505,42,718
2015-16,GUJARAT,ARVALLI,SCHEDULED TRIBES,TOTAL,ALL CLASSES,4516,6290,11248,21626,15764,27917
2015-16,GUJARAT,ARVALLI,OTHERS,TOTAL,MARGINAL,15045,7682,26504,13447,41549,21129
2015-16,GUJARAT,ARVALLI,OTHERS,TOTAL,SMALL,10047,14447,19132,27805,29179,42252
2015-16,GUJARAT,ARVALLI,OTHERS,TOTAL,SEMIMEDIUM,5142,14118,14781,41251,19923,55369
2015-16,GUJARAT,ARVALLI,OTHERS,TOTAL,MEDIUM,1715,9398,6425,36376,8140,45774
2015-16,GUJARAT,ARVALLI,OTHERS,TOTAL,LARGE,99,1540,508,7506,607,9046
2015-16,GUJARAT,ARVALLI,OTHERS,TOTAL,ALL CLASSES,32048,47185,67350,126385,99398,173570
2015-16,GUJARAT,ARVALLI,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,2,1
2015-16,GUJARAT,ARVALLI,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,5,7
2015-16,GUJARAT,ARVALLI,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,2,5
2015-16,GUJARAT,ARVALLI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,5,35
2015-16,GUJARAT,ARVALLI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,16,1728
2015-16,GUJARAT,ARVALLI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,30,1777
2015-16,GUJARAT,BANASKANTHA,SCHEDULED CASTE,TOTAL,MARGINAL,3137,1905,2619,1494,5756,3399
2015-16,GUJARAT,BANASKANTHA,SCHEDULED CASTE,TOTAL,SMALL,3523,5073,2876,4172,6399,9245
2015-16,GUJARAT,BANASKANTHA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,2063,5627,2148,5915,4211,11541
2015-16,GUJARAT,BANASKANTHA,SCHEDULED CASTE,TOTAL,MEDIUM,695,3742,992,5591,1687,9333
2015-16,GUJARAT,BANASKANTHA,SCHEDULED CASTE,TOTAL,LARGE,22,263,91,1215,113,1479
2015-16,GUJARAT,BANASKANTHA,SCHEDULED CASTE,TOTAL,ALL CLASSES,9440,16610,8726,18387,18166,34997
2015-16,GUJARAT,BANASKANTHA,SCHEDULED TRIBES,TOTAL,MARGINAL,2002,1211,2020,1154,4022,2366
2015-16,GUJARAT,BANASKANTHA,SCHEDULED TRIBES,TOTAL,SMALL,1965,2817,2532,3727,4497,6545
2015-16,GUJARAT,BANASKANTHA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,1096,2927,2171,6038,3267,8965
2015-16,GUJARAT,BANASKANTHA,SCHEDULED TRIBES,TOTAL,MEDIUM,335,1797,950,5191,1285,6987
2015-16,GUJARAT,BANASKANTHA,SCHEDULED TRIBES,TOTAL,LARGE,13,182,46,562,59,744
2015-16,GUJARAT,BANASKANTHA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,5411,8935,7719,16672,13130,25607
2015-16,GUJARAT,BANASKANTHA,OTHERS,TOTAL,MARGINAL,52779,31954,32573,17910,85352,49863
2015-16,GUJARAT,BANASKANTHA,OTHERS,TOTAL,SMALL,63125,92179,30936,45250,94061,137429
2015-16,GUJARAT,BANASKANTHA,OTHERS,TOTAL,SEMIMEDIUM,55633,155474,28243,79325,83876,234799
2015-16,GUJARAT,BANASKANTHA,OTHERS,TOTAL,MEDIUM,26176,145529,15842,91078,42018,236606
2015-16,GUJARAT,BANASKANTHA,OTHERS,TOTAL,LARGE,1098,13180,1412,18199,2510,31379
2015-16,GUJARAT,BANASKANTHA,OTHERS,TOTAL,ALL CLASSES,198811,438316,109006,251761,307817,690078
2015-16,GUJARAT,BANASKANTHA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,27,12
2015-16,GUJARAT,BANASKANTHA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,13,19
2015-16,GUJARAT,BANASKANTHA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,21,58
2015-16,GUJARAT,BANASKANTHA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,31,204
2015-16,GUJARAT,BANASKANTHA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,74,3528
2015-16,GUJARAT,BANASKANTHA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,166,3822
2015-16,GUJARAT,BHARUCH,SCHEDULED CASTE,TOTAL,MARGINAL,810,431,1222,629,2032,1060
2015-16,GUJARAT,BHARUCH,SCHEDULED CASTE,TOTAL,SMALL,484,672,850,1204,1334,1876
2015-16,GUJARAT,BHARUCH,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,312,825,495,1359,807,2185
2015-16,GUJARAT,BHARUCH,SCHEDULED CASTE,TOTAL,MEDIUM,131,759,208,1209,339,1968
