year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,MADHYA PRADESH,ALIRAJPUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,7,10
2015-16,MADHYA PRADESH,ALIRAJPUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,5,12
2015-16,MADHYA PRADESH,ALIRAJPUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,4,26
2015-16,MADHYA PRADESH,ALIRAJPUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,3,90
2015-16,MADHYA PRADESH,ALIRAJPUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,25,142
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED CASTE,TOTAL,MARGINAL,7468,3047,82,44,7550,3091
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED CASTE,TOTAL,SMALL,1947,2820,60,82,2007,2902
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,1108,2733,38,106,1146,2840
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED CASTE,TOTAL,MEDIUM,445,2417,16,88,461,2506
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED CASTE,TOTAL,LARGE,21,258,0,0,21,258
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED CASTE,TOTAL,ALL CLASSES,10989,11275,196,320,11185,11596
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED TRIBES,TOTAL,MARGINAL,33238,15257,592,285,33830,15542
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED TRIBES,TOTAL,SMALL,14907,20871,399,550,15306,21421
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,12713,34586,628,1774,13341,36360
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED TRIBES,TOTAL,MEDIUM,6276,36122,769,4601,7045,40723
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED TRIBES,TOTAL,LARGE,698,8979,262,4530,960,13509
2015-16,MADHYA PRADESH,ANUPPUR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,67832,115815,2650,11740,70482,127555
2015-16,MADHYA PRADESH,ANUPPUR,OTHERS,TOTAL,MARGINAL,31517,11885,295,139,31812,12024
2015-16,MADHYA PRADESH,ANUPPUR,OTHERS,TOTAL,SMALL,9038,12360,229,337,9267,12696
2015-16,MADHYA PRADESH,ANUPPUR,OTHERS,TOTAL,SEMIMEDIUM,5116,13457,241,677,5357,14134
2015-16,MADHYA PRADESH,ANUPPUR,OTHERS,TOTAL,MEDIUM,1866,10348,145,853,2011,11203
2015-16,MADHYA PRADESH,ANUPPUR,OTHERS,TOTAL,LARGE,129,1740,21,279,150,2018
2015-16,MADHYA PRADESH,ANUPPUR,OTHERS,TOTAL,ALL CLASSES,47666,49790,931,2285,48597,52075
2015-16,MADHYA PRADESH,ANUPPUR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,2,2
2015-16,MADHYA PRADESH,ANUPPUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,1,2
2015-16,MADHYA PRADESH,ANUPPUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,1,3
2015-16,MADHYA PRADESH,ANUPPUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,2,10
2015-16,MADHYA PRADESH,ANUPPUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,3,332
2015-16,MADHYA PRADESH,ANUPPUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,9,349
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED CASTE,TOTAL,MARGINAL,12275,6703,318,155,12593,6858
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED CASTE,TOTAL,SMALL,7565,10821,188,265,7753,11086
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,4641,12181,133,360,4774,12541
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED CASTE,TOTAL,MEDIUM,1298,6944,69,401,1367,7347
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED CASTE,TOTAL,LARGE,58,949,16,213,74,1162
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,25837,37598,724,1395,26561,38993
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED TRIBES,TOTAL,MARGINAL,4660,2378,82,46,4742,2426
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED TRIBES,TOTAL,SMALL,3446,4760,74,99,3520,4859
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,1684,4277,72,176,1756,4453
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED TRIBES,TOTAL,MEDIUM,295,1554,20,102,315,1655
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED TRIBES,TOTAL,LARGE,11,162,2,27,13,190
2015-16,MADHYA PRADESH,ASHOK NAGAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,10096,13132,250,451,10346,13583
2015-16,MADHYA PRADESH,ASHOK NAGAR,OTHERS,TOTAL,MARGINAL,30409,16082,946,454,31355,16535
2015-16,MADHYA PRADESH,ASHOK NAGAR,OTHERS,TOTAL,SMALL,20743,29673,658,914,21401,30587
2015-16,MADHYA PRADESH,ASHOK NAGAR,OTHERS,TOTAL,SEMIMEDIUM,20728,56882,587,1627,21315,58509
2015-16,MADHYA PRADESH,ASHOK NAGAR,OTHERS,TOTAL,MEDIUM,13227,77794,414,2530,13641,80323
2015-16,MADHYA PRADESH,ASHOK NAGAR,OTHERS,TOTAL,LARGE,2595,60873,180,4002,2775,64875
2015-16,MADHYA PRADESH,ASHOK NAGAR,OTHERS,TOTAL,ALL CLASSES,87702,241304,2785,9526,90487,250830
2015-16,MADHYA PRADESH,ASHOK NAGAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,2,1
2015-16,MADHYA PRADESH,ASHOK NAGAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,1,1
2015-16,MADHYA PRADESH,ASHOK NAGAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,2,6
2015-16,MADHYA PRADESH,ASHOK NAGAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,1,6
2015-16,MADHYA PRADESH,ASHOK NAGAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,6,2473
2015-16,MADHYA PRADESH,ASHOK NAGAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,12,2487
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED CASTE,TOTAL,MARGINAL,2109,1126,0,0,2109,1126
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED CASTE,TOTAL,SMALL,1056,1441,0,0,1056,1441
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,606,1605,0,0,606,1605
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED CASTE,TOTAL,MEDIUM,198,1089,0,0,198,1089
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED CASTE,TOTAL,LARGE,17,200,0,0,17,200
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED CASTE,TOTAL,ALL CLASSES,3986,5462,0,0,3986,5462
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED TRIBES,TOTAL,MARGINAL,45508,25855,0,0,45508,25855
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED TRIBES,TOTAL,SMALL,27495,38429,0,0,27495,38429
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,19960,51202,0,0,19960,51202
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED TRIBES,TOTAL,MEDIUM,6639,38020,0,0,6639,38020
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED TRIBES,TOTAL,LARGE,709,9737,0,0,709,9737
2015-16,MADHYA PRADESH,BADWANI,SCHEDULED TRIBES,TOTAL,ALL CLASSES,100311,163245,0,0,100311,163245
2015-16,MADHYA PRADESH,BADWANI,OTHERS,TOTAL,MARGINAL,9477,5394,0,0,9477,5394
2015-16,MADHYA PRADESH,BADWANI,OTHERS,TOTAL,SMALL,10324,15091,0,0,10324,15091
2015-16,MADHYA PRADESH,BADWANI,OTHERS,TOTAL,SEMIMEDIUM,7025,18852,0,0,7025,18852
2015-16,MADHYA PRADESH,BADWANI,OTHERS,TOTAL,MEDIUM,2819,15822,0,0,2819,15822
2015-16,MADHYA PRADESH,BADWANI,OTHERS,TOTAL,LARGE,164,2109,0,0,164,2109
2015-16,MADHYA PRADESH,BADWANI,OTHERS,TOTAL,ALL CLASSES,29809,57268,0,0,29809,57268
2015-16,MADHYA PRADESH,BADWANI,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,14,7
2015-16,MADHYA PRADESH,BADWANI,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,4,6
2015-16,MADHYA PRADESH,BADWANI,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,5,15
2015-16,MADHYA PRADESH,BADWANI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,5,30
2015-16,MADHYA PRADESH,BADWANI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,2,41
2015-16,MADHYA PRADESH,BADWANI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,30,98
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED CASTE,TOTAL,MARGINAL,21619,7401,395,157,22014,7557
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED CASTE,TOTAL,SMALL,2390,3201,63,82,2453,3283
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,846,2106,8,21,854,2127
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED CASTE,TOTAL,MEDIUM,181,954,8,39,189,992
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED CASTE,TOTAL,LARGE,3,34,1,10,4,44
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED CASTE,TOTAL,ALL CLASSES,25039,13696,475,308,25514,14004
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED TRIBES,TOTAL,MARGINAL,42557,17119,580,236,43137,17355
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED TRIBES,TOTAL,SMALL,15065,20294,262,352,15327,20646
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,7940,21372,192,560,8132,21932
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED TRIBES,TOTAL,MEDIUM,3185,18463,101,600,3286,19064
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED TRIBES,TOTAL,LARGE,211,2722,19,277,230,2998
2015-16,MADHYA PRADESH,BALAGHAT,SCHEDULED TRIBES,TOTAL,ALL CLASSES,68958,79971,1154,2024,70112,81995
2015-16,MADHYA PRADESH,BALAGHAT,OTHERS,TOTAL,MARGINAL,181051,70847,3311,1288,184362,72134
2015-16,MADHYA PRADESH,BALAGHAT,OTHERS,TOTAL,SMALL,43182,57356,1248,1755,44430,59111
2015-16,MADHYA PRADESH,BALAGHAT,OTHERS,TOTAL,SEMIMEDIUM,17567,47489,328,894,17895,48384
2015-16,MADHYA PRADESH,BALAGHAT,OTHERS,TOTAL,MEDIUM,4434,23565,91,511,4525,24078
2015-16,MADHYA PRADESH,BALAGHAT,OTHERS,TOTAL,LARGE,233,3130,12,158,245,3288
2015-16,MADHYA PRADESH,BALAGHAT,OTHERS,TOTAL,ALL CLASSES,246467,202387,4990,4607,251457,206994
2015-16,MADHYA PRADESH,BALAGHAT,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,48,15
2015-16,MADHYA PRADESH,BALAGHAT,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,6,8
2015-16,MADHYA PRADESH,BALAGHAT,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,10,25
2015-16,MADHYA PRADESH,BALAGHAT,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,5,35
2015-16,MADHYA PRADESH,BALAGHAT,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,3,92
2015-16,MADHYA PRADESH,BALAGHAT,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,72,174
2015-16,MADHYA PRADESH,BETUL,SCHEDULED CASTE,TOTAL,MARGINAL,10736,5100,84,41,10820,5141
2015-16,MADHYA PRADESH,BETUL,SCHEDULED CASTE,TOTAL,SMALL,6169,8715,258,394,6427,9109
2015-16,MADHYA PRADESH,BETUL,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,3772,9992,85,230,3857,10223
2015-16,MADHYA PRADESH,BETUL,SCHEDULED CASTE,TOTAL,MEDIUM,1559,8498,44,250,1603,8748
2015-16,MADHYA PRADESH,BETUL,SCHEDULED CASTE,TOTAL,LARGE,114,1477,4,59,118,1536
2015-16,MADHYA PRADESH,BETUL,SCHEDULED CASTE,TOTAL,ALL CLASSES,22350,33781,475,974,22825,34755
2015-16,MADHYA PRADESH,BETUL,SCHEDULED TRIBES,TOTAL,MARGINAL,32383,15023,823,490,33206,15512
2015-16,MADHYA PRADESH,BETUL,SCHEDULED TRIBES,TOTAL,SMALL,23493,33873,1059,1598,24552,35471
2015-16,MADHYA PRADESH,BETUL,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,19990,52874,1735,4903,21725,57776
2015-16,MADHYA PRADESH,BETUL,SCHEDULED TRIBES,TOTAL,MEDIUM,9764,55375,1433,8203,11197,63577
2015-16,MADHYA PRADESH,BETUL,SCHEDULED TRIBES,TOTAL,LARGE,1039,13771,266,3948,1305,17719
2015-16,MADHYA PRADESH,BETUL,SCHEDULED TRIBES,TOTAL,ALL CLASSES,86669,170915,5316,19142,91985,190057
2015-16,MADHYA PRADESH,BETUL,OTHERS,TOTAL,MARGINAL,61379,30539,177,104,61556,30643
2015-16,MADHYA PRADESH,BETUL,OTHERS,TOTAL,SMALL,42610,61136,347,516,42957,61652
2015-16,MADHYA PRADESH,BETUL,OTHERS,TOTAL,SEMIMEDIUM,29024,76219,310,871,29334,77091
2015-16,MADHYA PRADESH,BETUL,OTHERS,TOTAL,MEDIUM,11418,66717,205,1233,11623,67949
2015-16,MADHYA PRADESH,BETUL,OTHERS,TOTAL,LARGE,1002,13940,19,258,1021,14197
2015-16,MADHYA PRADESH,BETUL,OTHERS,TOTAL,ALL CLASSES,145433,248550,1058,2981,146491,251531
2015-16,MADHYA PRADESH,BETUL,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,6,2
2015-16,MADHYA PRADESH,BETUL,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,1,2
2015-16,MADHYA PRADESH,BETUL,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,5,16
2015-16,MADHYA PRADESH,BETUL,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,6,39
2015-16,MADHYA PRADESH,BETUL,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,5,214
2015-16,MADHYA PRADESH,BETUL,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,23,273
2015-16,MADHYA PRADESH,BHIND,SCHEDULED CASTE,TOTAL,MARGINAL,19008,9585,16,5,19024,9590
2015-16,MADHYA PRADESH,BHIND,SCHEDULED CASTE,TOTAL,SMALL,8043,11378,5,7,8048,11385
2015-16,MADHYA PRADESH,BHIND,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,4048,11040,1,2,4049,11042
2015-16,MADHYA PRADESH,BHIND,SCHEDULED CASTE,TOTAL,MEDIUM,857,4587,1,9,858,4596
