year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,DELHI,NEW DELHI,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,NEW DELHI,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,NEW DELHI,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,DELHI,NEW DELHI,OTHERS,TOTAL,MARGINAL,49,24,37,18,86,42
2015-16,DELHI,NEW DELHI,OTHERS,TOTAL,SMALL,75,86,30,36,105,123
2015-16,DELHI,NEW DELHI,OTHERS,TOTAL,SEMIMEDIUM,6,15,7,15,13,30
2015-16,DELHI,NEW DELHI,OTHERS,TOTAL,MEDIUM,1,9,2,11,3,20
2015-16,DELHI,NEW DELHI,OTHERS,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,NEW DELHI,OTHERS,TOTAL,ALL CLASSES,131,134,76,81,207,215
2015-16,DELHI,NEW DELHI,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,30,22
2015-16,DELHI,NEW DELHI,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,NEW DELHI,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,9,26
2015-16,DELHI,NEW DELHI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,1,5
2015-16,DELHI,NEW DELHI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,NEW DELHI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,40,54
2015-16,DELHI,NORTH,SCHEDULED CASTE,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED CASTE,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED CASTE,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,NORTH,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,DELHI,NORTH,OTHERS,TOTAL,MARGINAL,2107,1070,1243,675,3350,1745
2015-16,DELHI,NORTH,OTHERS,TOTAL,SMALL,422,483,1743,2684,2165,3168
2015-16,DELHI,NORTH,OTHERS,TOTAL,SEMIMEDIUM,104,262,373,938,477,1199
2015-16,DELHI,NORTH,OTHERS,TOTAL,MEDIUM,18,105,150,783,168,888
2015-16,DELHI,NORTH,OTHERS,TOTAL,LARGE,5,101,26,418,31,519
2015-16,DELHI,NORTH,OTHERS,TOTAL,ALL CLASSES,2656,2021,3535,5498,6191,7519
2015-16,DELHI,NORTH,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,53,36
2015-16,DELHI,NORTH,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,112,141
2015-16,DELHI,NORTH,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,26,66
2015-16,DELHI,NORTH,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,2,17
2015-16,DELHI,NORTH,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,1,13
2015-16,DELHI,NORTH,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,194,273
2015-16,DELHI,NORTH EAST,SCHEDULED CASTE,TOTAL,MARGINAL,5,2,0,0,5,2
2015-16,DELHI,NORTH EAST,SCHEDULED CASTE,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,NORTH EAST,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,NORTH EAST,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,NORTH EAST,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,NORTH EAST,SCHEDULED CASTE,TOTAL,ALL CLASSES,5,2,0,0,5,2
2015-16,DELHI,NORTH EAST,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,DELHI,NORTH EAST,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,NORTH EAST,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,NORTH EAST,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
